I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n29-c47-sI,29,47,15,13.76065,2,514.41965,424.51451,53170.5163,37367.78779
vrp-n28-c46-sI,28,46,13,12.57009,3,529.01982,428.37071,59999.79306,34749.23923
vrp-n11-c47-sI,11,47,7,11.86966,2,459.16392,535.00184,40176.15592,40827.30442
vrp-n28-c47-sI,28,47,15,15.32168,2,555.32179,466.37686,65054.05354,49157.73469
vrp-n3-c29-sI,3,29,2,8.16624,2,330.44738,906.37997,8008.38731,8856.11541
vrp-n16-c16-sI,16,16,8,4.27109,2,503.1257,367.27207,51012.18019,11942.8108
vrp-n5-c16-sI,5,16,4,4.98052,2,699.22378,478.97253,65110.86727,61906.14017
vrp-n13-c20-sI,13,20,7,5.67891,2,543.52192,581.25581,62440.89861,62877.20199
vrp-n18-c29-sI,18,29,11,7.85428,2,600.45376,435.70201,68864.41779,14375.13017
vrp-n2-c33-sI,2,33,2,9.10433,1,383.1437,500.23583,0.0,35313.96174
vrp-n22-c31-sI,22,31,13,9.78425,2,564.57349,623.42196,66174.6905,102708.07782
vrp-n11-c12-sI,11,12,6,3.3375,2,589.94781,556.19406,58661.49187,62936.69685
vrp-n4-c29-sI,4,29,3,9.22171,2,339.44637,756.87786,12665.34955,34384.55252
vrp-n7-c44-sI,7,44,5,17.96829,2,532.77803,367.00894,41244.36443,28840.74236
vrp-n4-c34-sI,4,34,4,11.60345,1,553.82083,553.83428,68388.28407,83379.08104
vrp-n15-c21-sI,15,21,9,5.86801,2,503.69061,465.27095,50723.14972,43760.07966
vrp-n9-c38-sI,9,38,5,12.13095,2,455.39227,572.99211,40738.3471,48764.79436
vrp-n18-c26-sI,18,26,9,7.18339,2,600.519,539.80862,66995.3636,55872.87646
vrp-n12-c34-sI,12,34,5,9.03838,3,550.1827,656.03734,64664.60367,46965.44273
vrp-n11-c33-sI,11,33,4,7.57188,3,562.55177,658.36112,71718.34235,53544.02269
vrp-n5-c47-sI,5,47,3,15.85788,2,417.05343,361.67859,31453.10599,18447.70123
vrp-n10-c13-sI,10,13,6,3.62954,2,560.0661,481.28222,66077.51268,22353.22786
vrp-n3-c35-sI,3,35,2,8.43727,2,489.96254,513.32736,3248.08508,41034.15763
vrp-n25-c31-sI,25,31,15,8.06336,2,539.80644,421.87038,64796.19276,26961.35852
vrp-n18-c34-sI,18,34,10,9.01584,2,532.45663,611.87465,68112.03846,41399.65383
vrp-n27-c24-sI,27,24,14,8.20053,2,521.41407,549.92851,63496.5532,59052.73177
vrp-n20-c12-sI,20,12,11,2.75862,2,544.98523,549.16489,76641.55967,20031.66888
vrp-n20-c25-sI,20,25,9,7.13555,3,538.05026,468.46563,64503.41784,55091.48219
vrp-n29-c12-sI,29,12,14,3.3335,3,500.61838,532.06507,57646.97833,37701.66517
vrp-n16-c15-sI,16,15,9,4.14362,2,473.0446,479.94089,54636.28713,42439.02306
vrp-n12-c37-sI,12,37,5,11.72213,3,510.53218,692.13096,46500.98422,39576.90982
vrp-n17-c29-sI,17,29,9,7.81183,2,490.92208,544.32758,49491.53258,74616.50537
vrp-n4-c27-sI,4,27,2,9.31665,2,650.97945,470.26907,64483.00172,82739.84192
vrp-n8-c51-sI,8,51,4,16.37749,2,560.5472,434.68574,67268.94849,19172.79014
vrp-n5-c48-sI,5,48,3,13.36247,2,394.97766,660.42485,93789.62759,92689.60403
vrp-n11-c41-sI,11,41,6,11.29405,2,338.10757,254.62206,31244.19007,18049.50814
vrp-n17-c41-sI,17,41,8,10.96966,3,585.68494,516.60362,66999.71956,45285.68276
vrp-n21-c15-sI,21,15,10,3.72505,3,504.30248,589.24245,51774.49974,66122.79528
vrp-n27-c41-sI,27,41,16,10.46246,2,581.34842,631.56863,69898.91757,75911.87798
vrp-n10-c22-sI,10,22,5,5.1055,2,475.99997,421.61213,37949.58818,52113.87668
vrp-n9-c17-sI,9,17,6,4.96085,2,528.73613,531.09942,65558.53196,53860.51632
vrp-n9-c13-sI,9,13,4,3.94462,3,494.13213,355.64331,41460.1457,36524.07032
vrp-n25-c16-sI,25,16,13,4.2456,2,510.69599,621.64794,57051.71972,80515.30673
vrp-n24-c24-sI,24,24,14,7.13706,2,449.45074,493.37588,55834.76421,32296.69116
vrp-n17-c26-sI,17,26,10,8.09073,2,461.44326,703.0227,43628.12254,51789.70653
vrp-n26-c25-sI,26,25,14,6.27382,2,531.69552,518.09516,61908.88613,54816.08133
vrp-n28-c35-sI,28,35,13,9.1071,3,503.82349,463.30747,52875.50798,41469.40439
vrp-n10-c26-sI,10,26,6,7.69243,2,546.08972,534.61904,52656.97352,43426.97843
vrp-n15-c23-sI,15,23,7,6.38235,3,441.61877,308.8106,41327.81976,25910.92938
vrp-n8-c24-sI,8,24,4,6.58468,2,541.20333,548.72993,75141.0962,21950.84663
vrp-n12-c50-sI,12,50,7,15.92995,2,429.47237,399.95051,41801.9052,53187.73043
vrp-n9-c17-sI,9,17,4,3.78946,3,566.49053,548.47011,58920.23621,49237.50251
vrp-n21-c14-sI,21,14,12,4.27079,2,473.02937,442.1498,47287.16675,36911.29388
vrp-n28-c48-sI,28,48,15,13.12294,2,523.11899,560.72986,55895.62929,80950.45049
vrp-n17-c43-sI,17,43,8,13.33947,3,497.48117,492.18396,62471.39753,21375.08584
vrp-n21-c41-sI,21,41,12,11.81573,2,495.83402,542.37493,54173.5624,46856.74046
vrp-n2-c17-sI,2,17,2,6.84755,1,110.36342,683.95144,0.0,492.924
vrp-n19-c30-sI,19,30,9,9.32792,3,444.79683,463.52015,38416.58644,51464.35517
vrp-n20-c50-sI,20,50,12,14.37748,2,484.67236,603.4515,47224.74692,51763.96265
vrp-n13-c47-sI,13,47,8,16.00191,2,562.08245,644.69936,55866.71005,56977.7688
vrp-n16-c45-sI,16,45,11,12.31703,2,574.84296,425.79624,63569.6899,15321.49935
vrp-n21-c48-sI,21,48,12,12.09672,2,471.53552,332.86182,48009.63905,20789.43862
vrp-n5-c44-sI,5,44,2,10.63668,3,558.44644,523.21656,64746.79219,51249.70842
vrp-n7-c34-sI,7,34,3,9.57781,3,597.31362,653.29998,95027.65462,107802.44454
vrp-n29-c21-sI,29,21,15,6.06593,2,538.72326,592.33371,61629.75238,46408.50572
vrp-n26-c39-sI,26,39,16,11.01452,2,538.85436,621.68361,62242.78477,71118.06132
vrp-n17-c16-sI,17,16,9,3.67045,2,517.44834,431.96696,76111.59111,22471.07043
vrp-n21-c21-sI,21,21,13,6.20584,2,513.81023,492.61066,61555.40656,72424.27515
vrp-n23-c34-sI,23,34,10,8.41955,3,514.89422,413.68432,55191.10923,29572.9998
vrp-n8-c22-sI,8,22,5,7.27247,2,539.18948,705.99692,56141.56555,54610.63926
vrp-n5-c43-sI,5,43,3,10.91889,2,573.85614,740.76095,55868.10525,34003.55602
vrp-n5-c13-sI,5,13,3,3.0777,2,533.37765,427.00143,47836.64545,10773.15042
vrp-n11-c33-sI,11,33,6,9.41482,2,486.59598,745.77112,56408.02763,34873.32019
vrp-n26-c35-sI,26,35,10,8.93752,3,598.10675,604.32759,83505.6018,68327.94839
vrp-n12-c26-sI,12,26,6,5.08973,2,533.30695,382.95907,54048.87645,14756.52331
vrp-n25-c46-sI,25,46,12,12.43849,3,543.19842,638.01837,59755.73542,67779.07877
vrp-n20-c29-sI,20,29,11,8.53272,2,556.64333,487.54134,61538.79105,81256.58597
vrp-n29-c46-sI,29,46,13,13.47512,3,469.03153,596.99438,48267.04684,55703.19027
vrp-n4-c50-sI,4,50,3,16.89497,2,599.64928,728.27671,35096.14093,91857.45484
vrp-n23-c36-sI,23,36,10,10.6259,3,508.73971,405.1332,53608.6146,39611.88388
vrp-n6-c48-sI,6,48,4,18.17376,2,555.58357,686.07282,61503.08126,35457.02744
vrp-n13-c16-sI,13,16,7,3.87035,2,516.27566,654.62172,49688.11327,61265.54261
vrp-n8-c44-sI,8,44,5,12.73471,2,675.78983,571.35885,68293.17537,58195.71596
vrp-n18-c24-sI,18,24,8,6.2563,3,515.1516,622.32033,60165.86147,83703.21438
vrp-n26-c33-sI,26,33,13,9.73856,2,559.37612,598.64897,63425.72246,65046.95338
vrp-n12-c19-sI,12,19,7,5.33715,2,535.80908,460.22819,66347.34843,28130.67358
vrp-n13-c30-sI,13,30,7,9.03056,2,521.07194,507.23479,47116.58144,36680.21165
vrp-n10-c49-sI,10,49,6,17.96875,2,435.52761,732.88995,48293.35765,49417.64203
vrp-n29-c23-sI,29,23,16,7.10743,2,490.97078,389.16797,56622.51643,57167.34253
vrp-n17-c39-sI,17,39,8,11.66667,3,498.91278,406.01466,51001.79925,19824.4574
vrp-n16-c15-sI,16,15,8,4.56934,2,474.23905,537.36578,49570.2578,65816.61748
vrp-n8-c50-sI,8,50,3,14.83073,3,559.21152,615.2913,51441.84962,58833.12456
vrp-n6-c41-sI,6,41,4,12.52426,2,361.147,460.52688,51564.31494,57081.61749
vrp-n23-c32-sI,23,32,14,8.4455,2,555.26237,582.18281,63956.13907,76998.41141
vrp-n17-c30-sI,17,30,8,8.60878,3,566.61539,544.002,76464.85892,40736.8655
vrp-n29-c47-sI,29,47,17,12.68963,2,524.05123,497.00105,58595.04043,37169.03238
vrp-n15-c13-sI,15,13,8,3.55701,2,562.88211,492.51479,65499.84308,52166.25566
vrp-n23-c42-sI,23,42,12,12.50271,2,452.01451,664.86295,46776.67607,58622.99843
vrp-n18-c24-sI,18,24,11,6.51527,2,491.4103,571.28408,48037.13314,62974.04705
vrp-n22-c33-sI,22,33,11,9.41603,2,544.83743,434.05236,63156.68814,35125.44473
vrp-n19-c40-sI,19,40,10,14.33562,2,519.92699,417.76935,53874.14468,25629.212
vrp-n23-c17-sI,23,17,12,4.83459,2,440.12107,509.65353,51962.31802,43004.11755
vrp-n20-c29-sI,20,29,11,7.51808,2,585.19524,586.59625,75643.48252,105786.59346
vrp-n4-c39-sI,4,39,3,13.52036,2,406.86756,491.16577,38514.60452,9292.99062
vrp-n25-c29-sI,25,29,11,8.1121,3,480.56077,504.15012,48985.76339,52890.44396
vrp-n9-c45-sI,9,45,6,14.80676,2,323.26617,421.96886,33491.06167,25250.98589
vrp-n24-c39-sI,24,39,16,11.99427,2,558.8975,657.69059,68474.61759,97796.38775
vrp-n26-c51-sI,26,51,14,15.14901,2,485.5075,545.79954,49742.24459,64188.24967
vrp-n19-c13-sI,19,13,12,3.77359,2,496.23145,551.38641,54268.74477,52019.45956
vrp-n7-c49-sI,7,49,4,16.03707,2,590.69538,433.84467,76831.1829,43884.79
vrp-n9-c38-sI,9,38,6,11.8254,2,540.70852,822.3723,68148.37344,52940.43322
vrp-n9-c40-sI,9,40,4,13.86939,3,474.20357,603.06837,48238.9271,57673.51628
vrp-n23-c46-sI,23,46,13,13.4371,2,494.24807,726.17522,61217.6056,60043.64468
vrp-n13-c13-sI,13,13,8,3.99745,2,565.32612,448.26305,66646.77615,53219.70296
vrp-n16-c44-sI,16,44,8,13.55828,2,482.65803,473.17954,49468.30627,50307.64471
vrp-n8-c51-sI,8,51,4,14.73469,2,463.66061,466.86616,54584.80469,48852.23529
vrp-n6-c50-sI,6,50,3,15.09967,2,721.01289,590.31386,56219.5611,56362.86532
vrp-n14-c30-sI,14,30,5,6.38401,3,466.57316,479.6953,61902.48649,20958.1142
vrp-n27-c46-sI,27,46,12,12.13382,3,519.23242,635.51155,54251.06695,61400.97253
vrp-n28-c36-sI,28,36,12,10.72131,3,426.13821,436.75588,40694.01151,31916.81873
vrp-n25-c48-sI,25,48,16,13.67177,2,530.76765,571.35177,55382.36617,55029.14547
vrp-n11-c38-sI,11,38,6,11.16418,2,520.05163,441.38925,47368.74876,57330.8598
vrp-n5-c43-sI,5,43,3,14.5,2,485.04574,757.64252,44301.18739,67218.37489
vrp-n10-c51-sI,10,51,6,14.26375,2,521.41426,588.23851,71236.22336,72305.41673
vrp-n27-c16-sI,27,16,16,5.32742,2,516.91664,413.08964,58949.61234,35257.89898
vrp-n15-c40-sI,15,40,10,12.01301,2,451.2963,433.02611,42826.4386,39211.38395
vrp-n21-c28-sI,21,28,13,7.98462,2,523.84135,367.03553,54792.17488,23197.64228
vrp-n21-c23-sI,21,23,10,6.38843,3,519.30948,589.91126,65910.32412,62752.6104
vrp-n11-c48-sI,11,48,7,11.53347,2,539.81679,467.6828,70477.17598,71168.22706
vrp-n28-c50-sI,28,50,17,12.72054,2,499.88834,403.9837,60787.70389,18586.16948
vrp-n26-c30-sI,26,30,13,8.63448,2,517.83141,435.3758,66009.4526,54540.88743
vrp-n26-c31-sI,26,31,14,8.72692,2,558.19603,594.84038,65201.03065,69013.1678
vrp-n29-c36-sI,29,36,16,11.01055,2,519.64317,461.45372,56070.62194,51778.97113
vrp-n23-c44-sI,23,44,13,12.90988,2,513.47661,418.00295,53073.26572,44459.02042
vrp-n9-c37-sI,9,37,4,10.64143,3,390.09697,438.38431,44151.33362,8444.24515
vrp-n19-c30-sI,19,30,11,9.60456,2,524.53736,650.21721,60165.89321,60436.29048
vrp-n28-c39-sI,28,39,15,10.52656,2,508.09328,556.4237,62257.44062,80075.51016
vrp-n4-c25-sI,4,25,2,7.08802,2,449.56358,645.05642,35153.98991,60546.94441
vrp-n13-c43-sI,13,43,6,12.75595,3,388.31296,440.47926,36571.55314,45589.62825
vrp-n24-c40-sI,24,40,11,10.05139,3,521.24361,687.67238,61303.18011,63047.1261
vrp-n10-c23-sI,10,23,4,6.86349,3,554.46011,441.39024,57579.66547,18105.68549
vrp-n11-c18-sI,11,18,6,6.17061,2,513.26308,557.89731,66055.71789,55129.24426
vrp-n7-c44-sI,7,44,4,15.49143,2,396.49401,757.93095,33693.34109,21873.43534
vrp-n12-c13-sI,12,13,7,3.57009,2,481.36602,397.24707,55472.80562,31222.42123
vrp-n18-c44-sI,18,44,10,13.78887,2,503.118,459.59908,59141.63601,75109.56135
vrp-n10-c39-sI,10,39,5,8.79143,2,424.41407,674.50151,60265.79542,8378.79398
vrp-n25-c17-sI,25,17,12,4.26767,3,510.24886,441.78672,62132.01913,59161.99423
vrp-n15-c16-sI,15,16,8,4.78278,2,655.44175,549.38988,80501.35889,76597.36667
vrp-n25-c29-sI,25,29,13,7.13366,2,581.4615,468.75811,89597.05838,41139.18292
vrp-n18-c48-sI,18,48,11,14.24324,2,556.36968,443.80116,62787.08737,10693.82933
vrp-n11-c42-sI,11,42,4,12.86468,3,554.92661,532.81067,78589.342,73779.07967
vrp-n8-c43-sI,8,43,4,10.78064,2,526.16068,500.7683,68735.32908,30250.14549
vrp-n18-c35-sI,18,35,8,10.98828,3,528.52903,377.75592,54395.84426,16034.58203
vrp-n13-c18-sI,13,18,8,5.57692,2,533.5763,405.99797,54041.13241,51243.59271
vrp-n21-c19-sI,21,19,12,5.55067,2,477.88798,386.54537,49358.30051,45157.32706
vrp-n23-c49-sI,23,49,13,13.64938,2,468.81862,393.96941,47071.81606,41854.12592
vrp-n13-c13-sI,13,13,6,4.06139,3,507.55993,485.13341,55453.49971,43769.39233
vrp-n7-c12-sI,7,12,3,3.04138,3,562.69579,580.85216,72050.73803,30373.66543
vrp-n18-c39-sI,18,39,7,9.2293,3,518.61857,784.24113,57180.07466,83366.09984
vrp-n28-c15-sI,28,15,15,4.07072,2,525.53559,432.6599,53660.07728,33126.05578
vrp-n28-c43-sI,28,43,15,12.23482,2,459.43307,678.2003,57782.09683,63498.08324
vrp-n16-c46-sI,16,46,10,15.25107,2,566.21869,520.62536,69601.94245,37978.52518
vrp-n19-c37-sI,19,37,9,12.84319,3,414.25138,608.43026,45238.04052,54201.65085
vrp-n16-c49-sI,16,49,8,14.48421,2,504.01849,399.43709,52347.928,46299.86758
vrp-n28-c25-sI,28,25,14,6.34783,2,533.0909,426.01261,59004.08248,28319.79878
vrp-n11-c39-sI,11,39,6,10.20723,2,512.81269,581.40188,53947.53356,79995.57759
vrp-n21-c22-sI,21,22,11,5.97948,2,515.54376,637.55015,57537.00525,74743.4674
vrp-n17-c31-sI,17,31,9,9.83757,2,580.80082,520.60106,71577.4265,96590.85641
vrp-n23-c33-sI,23,33,10,8.61674,3,495.03018,497.90919,50876.6322,51760.76524
vrp-n2-c40-sI,2,40,1,12.96148,2,669.18643,604.65293,0.0,19750.39249
vrp-n8-c45-sI,8,45,4,13.08094,2,444.98077,447.70679,34835.63403,25845.09594
vrp-n2-c12-sI,2,12,1,2.86744,2,469.84162,633.96813,0.0,17039.03998
vrp-n17-c38-sI,17,38,10,9.32291,2,466.83889,412.53702,44296.34172,26910.96934
vrp-n9-c35-sI,9,35,6,9.02219,2,583.8747,380.16764,77958.2623,60984.17008
vrp-n28-c40-sI,28,40,13,11.17486,3,494.77803,473.63553,50870.31103,24525.40192
vrp-n20-c50-sI,20,50,10,15.32683,2,500.94634,523.70262,57439.21134,49814.69247
vrp-n8-c29-sI,8,29,5,8.40635,2,465.508,435.40687,44995.48995,31830.73712
vrp-n28-c44-sI,28,44,16,11.9407,2,552.49168,497.32012,61575.83097,46521.57513
vrp-n16-c20-sI,16,20,8,5.96007,2,490.64424,544.3514,49694.39974,33085.24088
vrp-n6-c12-sI,6,12,4,3.05728,2,671.17034,503.96369,61195.55959,55321.64803
vrp-n13-c44-sI,13,44,9,13.38976,2,552.72367,447.44737,64762.20638,36489.27012
vrp-n25-c46-sI,25,46,14,12.59103,2,482.22773,526.69954,52149.83674,48699.36786
vrp-n8-c41-sI,8,41,6,10.36495,2,402.19092,476.72037,40700.10007,18001.87604
vrp-n5-c18-sI,5,18,3,4.0586,2,501.09555,436.51837,75695.0835,9374.85398
vrp-n4-c35-sI,4,35,2,9.09065,2,403.03407,762.50278,73332.62453,2932.77579
vrp-n3-c12-sI,3,12,3,4.08503,1,250.92518,200.07737,2461.60981,4969.76625
vrp-n3-c49-sI,3,49,2,14.33527,2,562.10064,541.58033,22791.62177,27371.46172
vrp-n18-c20-sI,18,20,9,6.23989,2,536.6528,543.49658,64255.45732,49014.38516
vrp-n13-c40-sI,13,40,8,8.41918,2,527.52745,417.80991,66468.87353,14683.77327
vrp-n9-c47-sI,9,47,3,13.93736,3,586.24936,779.97596,67946.79243,77209.15441
vrp-n6-c48-sI,6,48,3,12.85556,2,512.54414,364.04613,53355.38832,10791.89602
vrp-n4-c47-sI,4,47,3,13.86506,2,473.95465,279.96406,45584.1927,51342.54213
vrp-n10-c46-sI,10,46,6,15.26894,2,488.01703,686.1563,62490.86083,47733.10196
vrp-n11-c29-sI,11,29,6,9.08601,2,454.10129,515.71205,48336.04663,61423.32253
vrp-n24-c13-sI,24,13,10,3.51363,3,537.87824,603.45488,62610.60837,66455.31396
vrp-n22-c41-sI,22,41,11,12.93067,2,548.91624,454.55937,68869.19573,57653.63229
vrp-n11-c36-sI,11,36,6,10.96459,2,564.71335,397.28342,84497.59128,32031.82097
vrp-n4-c38-sI,4,38,2,9.6871,2,609.06533,553.03362,49936.64027,44681.73772
vrp-n15-c25-sI,15,25,9,8.01342,2,535.33311,401.07019,55769.49937,23077.14815
vrp-n18-c38-sI,18,38,8,9.20285,3,519.52009,559.78003,56247.91575,62358.40204
vrp-n24-c31-sI,24,31,12,9.60966,2,554.23811,396.28189,65220.01568,36983.4259
vrp-n19-c42-sI,19,42,8,12.53585,3,462.15992,543.08471,42125.01404,58855.28708
vrp-n2-c49-sI,2,49,2,15.10703,1,655.06673,568.66116,0.0,4172.94794
vrp-n9-c22-sI,9,22,5,6.90217,2,397.08477,474.17398,38758.15666,23613.20271
vrp-n12-c44-sI,12,44,7,14.20809,2,457.44069,571.60455,64901.45655,56209.05502
vrp-n8-c44-sI,8,44,4,12.93383,2,540.09009,640.83084,54530.98773,30924.6563
vrp-n23-c50-sI,23,50,10,13.87644,3,582.25399,692.45072,69730.08877,81324.85678
vrp-n23-c28-sI,23,28,12,8.95581,2,481.1396,690.83319,49279.32745,58680.13675
vrp-n7-c39-sI,7,39,4,12.2449,2,425.25033,278.07428,26897.25096,15265.02954
vrp-n12-c28-sI,12,28,8,8.2498,2,562.97206,565.89845,52488.90672,79826.74442
vrp-n21-c47-sI,21,47,13,12.54513,2,473.23284,354.28496,48996.41759,26695.21672
vrp-n9-c18-sI,9,18,6,4.63573,2,520.68123,461.9827,64306.67602,103418.3588
vrp-n10-c50-sI,10,50,6,12.77265,2,536.76818,561.43614,58272.82492,58961.4613
vrp-n13-c40-sI,13,40,7,11.98468,2,575.82924,490.62025,59199.96277,56882.53956
vrp-n12-c29-sI,12,29,6,8.25123,2,579.07257,435.89014,57920.46112,35851.02567
vrp-n25-c26-sI,25,26,12,7.75751,3,558.82801,556.29528,63969.97971,58932.94963
vrp-n3-c44-sI,3,44,2,13.53468,2,648.6086,461.11472,17208.58895,61697.11851
vrp-n23-c47-sI,23,47,10,14.3599,3,564.62909,487.44095,64687.44187,46290.19576
vrp-n18-c31-sI,18,31,10,9.18146,2,561.07727,501.41205,66473.68184,87822.5881
vrp-n10-c43-sI,10,43,7,12.80496,2,298.61934,476.2988,23435.16737,28237.23652
vrp-n22-c29-sI,22,29,13,8.31242,2,409.84233,308.32812,39999.62796,17175.50024
vrp-n22-c24-sI,22,24,12,7.51985,2,502.99841,550.03763,65917.13224,55880.65742
vrp-n6-c15-sI,6,15,4,3.39868,2,635.21035,416.46681,87447.82796,58090.84055
vrp-n29-c38-sI,29,38,14,10.02225,3,546.55759,567.00556,63932.43858,81202.20875
vrp-n2-c32-sI,2,32,2,14.16569,1,83.10848,566.80354,0.0,137.4094
vrp-n9-c20-sI,9,20,6,6.26179,2,510.87389,502.11037,56228.59005,21341.69477
vrp-n28-c40-sI,28,40,15,10.79701,2,513.21359,396.08062,53604.69403,27247.30625
vrp-n21-c36-sI,21,36,11,10.80567,2,587.86042,478.68124,69561.17139,35616.63044
vrp-n27-c39-sI,27,39,16,11.3719,2,492.89098,500.85521,53760.63325,67502.81247
vrp-n25-c17-sI,25,17,14,5.53365,2,561.84048,657.88762,71112.9928,74945.36819
vrp-n11-c23-sI,11,23,7,7.22409,2,574.6837,692.31751,73391.74231,48350.44175
vrp-n4-c36-sI,4,36,3,13.39552,2,300.75109,570.26578,23132.18783,40085.01526
vrp-n11-c27-sI,11,27,7,8.71142,2,523.85454,535.83151,64874.46815,100699.39189
vrp-n17-c39-sI,17,39,7,11.07996,3,571.54551,548.72043,60243.66808,69302.45235
vrp-n11-c43-sI,11,43,6,14.74482,2,499.80489,498.98667,66038.86906,26411.35489
vrp-n13-c48-sI,13,48,5,9.33203,3,505.41407,556.52801,61758.82839,71644.75327
vrp-n14-c29-sI,14,29,9,9.03967,2,455.14736,503.66448,44593.89971,54619.38928
vrp-n5-c34-sI,5,34,2,7.23418,3,564.62202,676.85564,77863.10537,21487.74054
vrp-n6-c32-sI,6,32,3,9.72269,2,610.58127,432.57306,52715.23787,81587.0581
vrp-n2-c19-sI,2,19,2,8.05536,1,397.63697,201.76181,0.0,5669.91312
vrp-n21-c44-sI,21,44,11,12.27677,2,517.51619,550.48629,58435.16126,57770.24123
vrp-n14-c48-sI,14,48,8,16.5618,2,493.98065,560.46888,58444.18794,28290.69844
vrp-n14-c18-sI,14,18,7,5.39712,2,571.9046,431.51681,70483.95162,53529.20676
vrp-n9-c31-sI,9,31,4,9.84073,3,546.16667,629.87135,76803.53339,34966.80789
vrp-n19-c44-sI,19,44,10,13.0522,2,461.9099,350.41261,58853.18465,15520.78821
vrp-n13-c40-sI,13,40,6,10.45032,3,519.26829,450.27155,75503.93125,13278.34655
vrp-n13-c42-sI,13,42,8,12.23494,2,545.67099,477.29773,54146.28437,30565.22388
vrp-n4-c14-sI,4,14,3,5.03587,2,396.78005,538.9026,14972.64923,23126.88243
vrp-n9-c33-sI,9,33,4,10.48284,3,612.56425,516.72682,69721.50675,79679.07887
vrp-n28-c33-sI,28,33,13,9.43442,3,509.42935,460.2071,54584.75294,52662.16741
vrp-n9-c17-sI,9,17,5,4.66905,2,494.6096,352.65152,59799.63824,50943.85797
vrp-n28-c14-sI,28,14,15,4.08297,2,553.71197,578.21769,61278.75292,72837.76784
vrp-n6-c31-sI,6,31,2,5.60612,3,550.37725,641.56049,71626.45918,80123.55342
vrp-n11-c30-sI,11,30,6,7.15697,2,625.7596,514.00629,63886.13397,81661.71121
vrp-n22-c24-sI,22,24,12,6.95217,2,501.95501,431.17294,58731.76644,32607.69801
vrp-n28-c26-sI,28,26,15,7.3009,2,536.42326,392.60381,62718.98603,36256.31868
vrp-n8-c44-sI,8,44,5,15.8885,2,568.74756,545.62375,50913.25419,57522.96744
vrp-n18-c47-sI,18,47,7,12.26056,3,507.21866,401.79954,55928.46634,33589.04188
vrp-n21-c44-sI,21,44,11,13.29357,2,484.93233,517.25933,53432.18821,57757.73072
vrp-n11-c17-sI,11,17,5,5.21749,3,593.51237,772.12273,66795.36638,37016.54209
vrp-n3-c18-sI,3,18,2,5.53963,2,249.67168,692.88245,13685.4057,18763.78988
vrp-n8-c51-sI,8,51,5,16.92978,2,566.51299,475.67411,56075.72306,38685.04108
vrp-n28-c34-sI,28,34,15,10.1685,2,452.37632,470.50724,49484.55426,45066.16979
vrp-n14-c28-sI,14,28,8,9.85134,2,490.06632,613.70356,50914.43891,28690.61814
vrp-n3-c30-sI,3,30,2,6.32456,2,266.23736,411.67148,10782.76432,8054.69804
vrp-n2-c17-sI,2,17,1,4.02768,2,100.70626,577.50396,0.0,2357.29054
vrp-n4-c24-sI,4,24,2,5.1225,2,527.95531,341.30309,33315.89449,31147.32184
vrp-n15-c34-sI,15,34,7,9.41886,3,560.87166,468.5651,102393.53631,40534.2234
vrp-n22-c12-sI,22,12,13,2.94692,2,558.22057,536.55737,61166.57887,66122.43778
vrp-n5-c18-sI,5,18,3,5.24934,2,523.96917,386.64943,29186.99138,13671.20273
vrp-n16-c27-sI,16,27,8,7.90033,2,548.94021,415.9856,59687.81098,39545.41012
vrp-n2-c42-sI,2,42,1,11.1455,2,532.91539,729.23145,0.0,56.6237
vrp-n28-c16-sI,28,16,14,4.27419,2,502.02884,509.8652,59212.40338,80994.71042
vrp-n6-c29-sI,6,29,3,8.81326,2,615.69571,598.48166,45772.6508,77613.06689
vrp-n4-c34-sI,4,34,2,10.55272,2,418.18961,559.01084,82274.20888,60856.49182
vrp-n28-c15-sI,28,15,11,3.55356,3,514.75603,639.41529,55359.09282,54908.53266
vrp-n8-c31-sI,8,31,5,8.62096,2,518.68108,587.14073,45414.83386,42442.41359
vrp-n2-c13-sI,2,13,2,4.54606,1,607.08979,616.39778,0.0,27197.6456
vrp-n16-c22-sI,16,22,8,6.37523,2,490.88573,373.02181,54152.68783,36657.20917
vrp-n22-c24-sI,22,24,11,7.3513,2,542.42907,460.36889,59448.8389,45150.34138
vrp-n20-c18-sI,20,18,11,5.44151,2,508.11417,482.0796,54942.4873,76866.40409
vrp-n6-c36-sI,6,36,3,10.83456,2,672.58677,505.55543,59209.94734,22232.23622
vrp-n9-c19-sI,9,19,5,5.33385,2,395.39654,406.39606,27690.96848,35200.21411
vrp-n29-c29-sI,29,29,14,8.45748,3,439.20712,480.38685,46083.17527,39816.48197
vrp-n10-c50-sI,10,50,4,11.18293,3,564.99143,583.21946,45303.15628,70468.15762
vrp-n28-c25-sI,28,25,16,6.60865,2,589.2105,546.81113,71102.86588,53243.78453
vrp-n13-c45-sI,13,45,9,13.672,2,419.10486,407.87009,39732.2375,36873.01019
vrp-n20-c25-sI,20,25,12,7.14889,2,498.94575,407.3335,56299.5252,20479.42178
vrp-n5-c22-sI,5,22,4,6.44636,2,494.70982,481.01691,74695.89888,62030.24359
vrp-n15-c23-sI,15,23,10,6.26997,2,613.28641,626.41517,105136.00992,133613.84151
vrp-n28-c15-sI,28,15,12,3.89945,3,578.17601,559.47285,75412.7541,53400.48746
