I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
vrp-n18-c26-s1,18,26,7,7.43653,3,573.47899,454.94645,67414.05362,58152.3662
vrp-n19-c55-s1,19,55,11,16.68615,2,439.02191,528.2229,49426.38234,41479.78264
vrp-n42-c28-s1,42,28,20,7.60469,3,535.74621,442.71103,65493.46583,38626.35834
vrp-n38-c41-s1,38,41,20,10.21356,2,516.67182,480.49064,58694.73977,55752.46064
vrp-n10-c65-s1,10,65,6,17.02065,2,572.81637,403.31636,66194.85568,80722.17504
vrp-n48-c23-s1,48,23,22,5.61881,3,514.98229,543.22808,61734.90356,63961.96409
vrp-n31-c58-s1,31,58,18,17.98393,2,541.27844,566.56024,60154.70996,60482.04922
vrp-n16-c61-s1,16,61,9,14.84849,2,511.39224,510.90304,47761.30766,57622.50944
vrp-n45-c55-s1,45,55,24,17.94489,2,526.94651,475.44044,61955.31266,45522.34931
vrp-n10-c39-s1,10,39,7,12.49926,2,499.19943,410.32269,73300.80249,65507.79136
vrp-n47-c32-s1,47,32,26,8.47873,2,511.60655,509.7297,59869.90895,47010.53622
vrp-n33-c53-s1,33,53,17,15.9685,2,494.08594,428.95081,53437.93879,46045.32904
vrp-n20-c66-s1,20,66,10,20.96461,2,557.78952,477.82942,68244.86338,45648.8624
vrp-n31-c45-s1,31,45,17,14.17965,2,542.10975,474.66449,60861.59036,45517.18335
vrp-n37-c22-s1,37,22,18,6.18735,3,503.04513,411.02745,58453.13609,51780.48775
vrp-n10-c73-s1,10,73,5,22.74472,2,475.47024,515.0601,42703.07518,58757.80831
vrp-n34-c73-s1,34,73,14,18.37247,3,532.53035,534.59553,64460.61109,42570.55394
vrp-n17-c73-s1,17,73,9,20.56764,2,480.17802,430.5621,51601.04148,27113.65191
vrp-n19-c55-s1,19,55,10,14.98166,2,523.22927,447.26508,57992.49604,37105.11012
vrp-n14-c74-s1,14,74,7,17.56056,2,587.77199,641.33277,69698.6467,71283.82799
vrp-n84-c78-s2,84,78,41,22.56625,3,525.46251,425.67686,60360.4224,26373.38986
vrp-n71-c163-s2,71,163,39,49.0741,2,549.6009,524.9789,66143.78476,43644.91053
vrp-n81-c63-s2,81,63,37,17.26328,3,509.99072,438.66449,58531.47074,34471.39585
vrp-n64-c75-s2,64,75,32,21.54145,2,486.46457,594.48122,53046.47527,62106.65811
vrp-n87-c68-s2,87,68,45,20.70284,2,523.1244,568.47761,59020.42185,59911.28356
vrp-n55-c70-s2,55,70,25,17.15279,3,552.88889,507.08139,69287.38421,62322.63371
vrp-n79-c152-s2,79,152,38,45.20359,3,505.75725,558.96196,58643.15269,54597.71192
vrp-n57-c169-s2,57,169,32,46.77964,2,493.14892,694.1399,54598.81123,58838.37675
vrp-n79-c155-s2,79,155,39,44.5568,3,516.1348,412.37749,60397.67034,41426.98332
vrp-n66-c102-s2,66,102,35,28.99009,2,495.01604,559.9626,58018.35353,56030.47682
vrp-n66-c123-s2,66,123,34,35.37578,2,468.79457,535.11525,52154.70347,57070.77743
vrp-n52-c137-s2,52,137,24,41.42528,3,516.77875,653.50922,60157.0302,54284.86167
vrp-n98-c158-s2,98,158,50,46.5387,2,516.85795,760.92329,58188.8914,79093.39959
vrp-n94-c125-s2,94,125,45,35.04601,3,524.27787,723.31842,62226.34922,68083.27193
vrp-n80-c95-s2,80,95,44,24.79384,2,495.37741,415.4491,53938.18897,29853.54623
vrp-n99-c108-s2,99,108,49,29.16522,3,507.59282,399.81789,58002.96787,31479.47899
vrp-n64-c84-s2,64,84,28,25.98587,3,526.32008,398.30425,62260.57453,31139.79649
vrp-n90-c79-s2,90,79,50,22.25643,2,537.20202,488.58473,64770.19788,36422.23741
vrp-n92-c89-s2,92,89,47,28.57695,2,511.38991,537.30267,59349.82855,68188.25104
vrp-n56-c128-s2,56,128,29,34.02498,2,531.60577,406.34151,63444.40891,20446.77864
vrp-n66-c121-s2,66,121,32,34.10039,3,510.18758,562.79426,58070.55279,56572.98198
vrp-n83-c70-s2,83,70,41,18.32314,3,517.87645,545.0561,58749.14664,65381.23385
vrp-n74-c103-s2,74,103,37,30.87159,2,536.86111,672.41252,64529.36602,91939.33648
vrp-n50-c134-s2,50,134,22,39.89991,3,525.22744,445.1286,58040.56218,43217.45166
vrp-n60-c67-s2,60,67,29,18.82326,3,531.30928,578.51131,60751.33328,65402.23659
vrp-n99-c82-s2,99,82,50,24.21176,2,499.59545,444.96716,57966.11039,45460.81347
vrp-n74-c75-s2,74,75,34,21.19055,3,545.26521,589.96894,63751.30224,66493.3522
vrp-n98-c119-s2,98,119,47,35.143,3,537.87952,501.43429,66525.54298,48556.539
vrp-n62-c118-s2,62,118,34,32.29181,2,479.15482,467.70547,51262.78471,36166.56966
vrp-n91-c100-s2,91,100,48,29.47982,2,540.97741,408.34808,64985.0774,24972.14263
vrp-n62-c145-s2,62,145,30,41.1476,3,537.03318,668.98117,63801.78423,69152.87943
vrp-n83-c87-s2,83,87,43,25.73237,2,558.96421,572.1404,71576.24443,57043.79545
vrp-n67-c163-s2,67,163,33,48.11636,3,536.93987,569.71876,63363.5166,62122.29774
vrp-n71-c107-s2,71,107,39,27.91554,2,522.33571,525.71238,60396.34739,60355.24704
vrp-n63-c98-s2,63,98,32,26.87725,2,545.18498,474.97894,64104.31528,40185.1855
vrp-n68-c86-s2,68,86,35,24.29986,2,524.6858,409.74264,60295.5439,32180.21903
vrp-n68-c76-s2,68,76,31,23.11363,3,486.77426,463.15855,54925.66997,41083.6946
vrp-n83-c120-s2,83,120,39,35.58273,3,580.26489,510.29672,76319.68927,45061.8617
vrp-n92-c83-s2,92,83,46,22.57977,2,519.0652,499.80028,62799.81824,57909.50067
vrp-n88-c128-s2,88,128,44,37.11556,2,542.25729,571.14416,65847.95912,60392.48901
vrp-n81-c77-s2,81,77,43,21.59593,2,498.55746,594.33019,55498.27878,69141.19868
vrp-n75-c102-s2,75,102,41,27.85492,2,531.30256,460.01845,62625.4256,30185.20473
vrp-n50-c112-s2,50,112,30,31.32522,2,471.76929,648.39458,49858.35327,59568.92526
vrp-n60-c111-s2,60,111,31,31.12241,2,530.78287,491.34465,60103.68267,44780.53429
vrp-n51-c123-s2,51,123,26,36.75138,2,524.95364,415.97282,64775.10282,30245.56798
vrp-n70-c67-s2,70,67,36,20.07222,2,525.87357,520.66815,60978.21947,47212.44286
vrp-n89-c163-s2,89,163,47,47.25703,2,519.26029,435.86077,58894.1679,38818.79951
vrp-n79-c80-s2,79,80,41,24.32344,2,549.31971,508.17658,71545.3154,57213.03776
vrp-n94-c61-s2,94,61,47,16.80518,2,508.10083,424.73146,63192.87687,36267.99557
vrp-n62-c89-s2,62,89,34,24.67985,2,563.22253,700.47647,70470.4179,84238.04496
vrp-n72-c77-s2,72,77,36,21.42044,2,492.21035,476.52793,54406.40888,59828.2602
vrp-n78-c107-s2,78,107,38,28.43159,3,532.06748,394.95283,61362.22687,22848.53774
vrp-n75-c132-s2,75,132,38,38.63101,2,512.4283,474.16216,57570.7437,53971.75165
vrp-n69-c60-s2,69,60,33,16.1171,3,536.85727,418.24799,65312.20051,32245.20782
vrp-n53-c125-s2,53,125,25,39.31301,3,478.58221,545.59023,51083.21582,49998.99759
vrp-n97-c142-s2,97,142,51,41.95252,2,514.0287,523.41535,57561.0912,63973.63175
vrp-n87-c65-s2,87,65,48,18.55865,2,548.51963,420.80074,66414.26193,27483.6699
vrp-n93-c71-s2,93,71,47,20.10588,2,546.51545,418.1182,64388.7001,24642.71451
vrp-n82-c93-s2,82,93,42,26.40394,2,540.3236,391.46113,65565.36893,27343.05723
vrp-n99-c76-s2,99,76,46,23.14918,3,521.12223,480.40719,62988.91693,55238.59575
vrp-n99-c101-s2,99,101,50,28.03868,2,518.25796,516.51553,62994.4224,46219.3378
vrp-n92-c148-s2,92,148,47,42.96317,2,540.53815,415.76166,64609.69398,33600.95154
vrp-n73-c158-s2,73,158,38,46.05279,2,536.23663,488.44922,62010.91767,54542.72619
vrp-n82-c160-s2,82,160,43,43.62376,2,515.83587,441.57935,58651.00522,36246.96499
vrp-n76-c107-s2,76,107,40,29.22937,2,547.82627,569.47418,66119.29782,66939.70477
vrp-n87-c139-s2,87,139,41,36.97902,3,512.84255,433.79467,60984.63928,25015.91362
vrp-n64-c140-s2,64,140,29,39.47578,3,538.33346,434.24757,64696.78337,43715.1341
vrp-n65-c114-s2,65,114,29,30.2407,3,532.37055,444.81553,62603.966,31551.96682
vrp-n78-c93-s2,78,93,36,26.3771,3,528.99115,429.2435,61566.25239,48789.1661
vrp-n56-c104-s2,56,104,28,31.32454,2,522.47654,698.53833,57565.72433,80006.73486
vrp-n61-c133-s2,61,133,31,35.03256,2,558.76212,580.5757,68100.38374,58113.63003
vrp-n71-c105-s2,71,105,34,29.98564,3,501.66955,384.60859,55966.20776,23101.809
vrp-n52-c119-s2,52,119,27,34.83396,2,512.55162,537.29699,55691.10601,59512.26738
vrp-n50-c64-s2,50,64,28,18.75572,2,496.51351,464.31724,55239.08608,49573.11426
vrp-n54-c130-s2,54,130,27,35.91853,2,531.27952,556.32343,61712.59861,47322.243
vrp-n73-c96-s2,73,96,39,27.65126,2,509.06807,441.2304,58110.96305,43402.71096
vrp-n63-c164-s2,63,164,30,45.19685,3,494.0701,571.49444,58097.66742,58633.48416
vrp-n78-c74-s2,78,74,36,19.50343,3,506.61022,561.20594,55897.77975,59120.62498
vrp-n97-c166-s2,97,166,45,48.90675,3,515.12275,517.6263,57747.18146,64358.31564
vrp-n70-c120-s2,70,120,34,35.23734,3,514.78361,534.46163,59998.36275,66125.42554
vrp-n74-c66-s2,74,66,35,20.24246,3,513.92317,482.53951,61930.23781,63626.30895
vrp-n60-c86-s2,60,86,31,21.92564,2,541.28533,624.56349,64722.29793,69800.89579
vrp-n62-c141-s2,62,141,31,37.43292,2,540.63359,535.83651,66107.09748,48715.05076
vrp-n72-c94-s2,72,94,35,24.8517,3,495.79862,365.91195,55417.05911,17839.75109
vrp-n61-c80-s2,61,80,31,25.49423,2,506.58808,462.52793,57061.9514,49820.38508
vrp-n91-c110-s2,91,110,41,30.94318,3,529.37713,525.27065,62028.3047,65124.00491
vrp-n69-c109-s2,69,109,36,33.56579,2,549.22427,461.13322,70453.18928,40376.544
vrp-n93-c125-s2,93,125,50,36.94672,2,527.47324,546.95115,60424.42499,56723.556
vrp-n97-c61-s2,97,61,49,17.61778,2,526.19078,611.74046,61402.47954,75555.05625
vrp-n68-c98-s2,68,98,28,27.07457,3,530.39508,540.50537,61008.95879,67591.41603
vrp-n91-c113-s2,91,113,45,32.25107,3,509.95112,449.71843,58900.93203,38874.86148
vrp-n52-c105-s2,52,105,26,31.37583,2,510.80904,397.9465,56045.31336,23177.08675
vrp-n99-c119-s2,99,119,54,35.00989,2,516.34648,606.8554,59727.83309,71952.93573
vrp-n77-c136-s2,77,136,38,40.37805,3,523.38616,480.92615,59633.95528,41755.00776
vrp-n60-c82-s2,60,82,30,24.48832,2,513.29639,547.22891,58380.89757,54112.14478
vrp-n91-c67-s2,91,67,51,20.22986,2,514.08423,520.25366,58945.50457,61138.02427
vrp-n90-c77-s2,90,77,49,21.22525,2,510.6815,674.20836,59550.36424,66733.10571
vrp-n77-c66-s2,77,66,40,19.16347,2,526.54035,460.38804,63754.39298,32559.11317
vrp-n82-c77-s2,82,77,45,21.17475,2,535.24519,466.47153,64245.32095,43496.78365
vrp-n68-c107-s2,68,107,32,29.15271,3,554.59254,588.57482,67614.63213,70488.85488
vrp-n65-c65-s2,65,65,33,17.95385,2,502.95942,424.03826,54801.50097,35603.32752
vrp-n72-c74-s2,72,74,36,22.14186,2,505.06076,413.73474,54792.41002,32977.24779
vrp-n87-c158-s2,87,158,45,44.016,2,494.01341,501.49595,53834.95925,50331.46956
vrp-n51-c159-s2,51,159,27,48.45333,2,495.89777,608.95844,61222.51584,77298.5863
vrp-n92-c106-s2,92,106,46,33.54924,2,513.19768,466.99895,59905.45484,53474.34257
vrp-n92-c117-s2,92,117,53,30.62304,2,529.13965,522.18209,60924.9693,58192.54221
vrp-n95-c90-s2,95,90,46,24.91631,3,518.4793,376.06377,60700.85281,23529.15362
vrp-n77-c121-s2,77,121,41,35.19388,2,511.89297,425.86095,58391.52488,46179.49503
vrp-n53-c168-s2,53,168,24,47.54429,3,552.34335,513.22702,71382.82716,48914.70518
vrp-n90-c137-s2,90,137,40,37.53109,3,518.68113,402.7312,63355.34228,17608.87148
vrp-n97-c150-s2,97,150,49,48.45153,2,527.69475,629.86828,62001.68397,77961.97934
vrp-n99-c87-s2,99,87,50,24.17217,2,515.13017,410.78122,57577.50851,28597.00901
vrp-n98-c150-s2,98,150,54,41.94027,2,530.42041,413.86006,63160.30078,28754.40487
vrp-n98-c60-s2,98,60,53,16.97965,2,518.84673,392.14993,60301.74226,28886.21229
vrp-n88-c148-s2,88,148,44,45.01375,2,541.23246,635.11914,65178.94237,63490.62471
vrp-n72-c128-s2,72,128,34,39.36107,3,531.92422,584.91879,61341.84754,66930.54084
vrp-n95-c67-s2,95,67,52,17.98349,2,526.01476,524.64817,59653.217,53997.08415
vrp-n86-c130-s2,86,130,42,37.11486,3,538.3724,626.1078,64105.91726,86747.29644
vrp-n86-c126-s2,86,126,43,35.30767,2,528.21136,582.94218,62574.90854,83762.48317
vrp-n81-c130-s2,81,130,40,38.71235,3,553.24068,452.92282,69338.11263,35011.8922
vrp-n64-c106-s2,64,106,30,31.06376,3,524.18412,689.93487,62311.52397,67387.08247
vrp-n87-c156-s2,87,156,44,46.11527,2,511.87217,568.79838,61243.6921,60057.24477
vrp-n95-c114-s2,95,114,52,31.05602,2,527.36235,413.46077,62751.10062,32126.98139
vrp-n92-c150-s2,92,150,56,40.33839,2,540.5614,536.20387,65046.64629,50502.08075
vrp-n98-c167-s2,98,167,46,50.84124,3,531.4836,614.44137,64265.132,66981.28859
vrp-n64-c134-s2,64,134,30,36.91449,3,534.36675,541.22633,61415.50181,55672.13988
vrp-n68-c75-s2,68,75,34,21.06486,2,531.50698,695.63529,59934.13049,75257.48525
vrp-n69-c158-s2,69,158,34,49.89912,3,549.01013,449.59266,67729.82457,48624.37642
vrp-n62-c87-s2,62,87,36,26.12984,2,528.44685,476.05113,63007.33025,50076.08053
vrp-n88-c60-s2,88,60,47,16.21423,2,523.51784,381.57218,59704.59471,20152.91574
vrp-n52-c150-s2,52,150,29,45.56835,2,568.60848,492.68062,71486.48749,61310.01484
vrp-n90-c99-s2,90,99,47,29.15145,2,536.30354,502.15717,63624.28861,48598.0345
vrp-n95-c129-s2,95,129,48,36.71805,2,530.34021,563.22235,60785.28472,65684.99592
vrp-n89-c75-s2,89,75,47,21.71953,2,508.04188,519.50251,58550.78219,62427.82003
vrp-n90-c165-s2,90,165,43,45.98452,3,536.12332,395.66337,64306.01203,17623.50451
vrp-n98-c161-s2,98,161,51,48.78702,2,509.46988,519.20786,58568.84563,58552.11124
vrp-n66-c155-s2,66,155,38,45.67946,2,533.9907,771.25691,63826.71037,74472.62309
vrp-n85-c62-s2,85,62,37,17.32819,3,492.3564,444.6555,55315.03702,43563.52575
vrp-n72-c108-s2,72,108,32,30.94636,3,515.61499,457.33547,57824.03158,33177.54618
vrp-n87-c169-s2,87,169,44,46.57876,2,512.24328,659.33628,58250.87111,63096.73032
vrp-n81-c164-s2,81,164,44,45.02528,2,555.9113,514.95425,71253.04337,60854.45933
vrp-n68-c108-s2,68,108,35,32.63791,2,514.48758,666.11331,61405.3213,62738.55576
vrp-n73-c100-s2,73,100,38,28.39952,2,522.36239,556.42413,60150.23997,63959.67562
vrp-n51-c169-s2,51,169,24,48.01616,3,494.62009,557.47987,51620.71633,58345.01518
vrp-n60-c92-s2,60,92,28,25.37872,3,523.26275,585.456,62295.61804,78578.31661
vrp-n67-c78-s2,67,78,36,21.36963,2,560.82398,545.60683,68477.21103,56944.68662
vrp-n73-c157-s2,73,157,37,45.5863,2,522.76438,420.05814,61563.00039,26799.02586
vrp-n65-c121-s2,65,121,37,33.74457,2,516.90376,559.36969,57608.56359,52822.48618
vrp-n82-c116-s2,82,116,39,31.89885,3,502.66866,630.74186,58447.12322,65214.15424
vrp-n94-c150-s2,94,150,49,41.73702,2,491.91892,580.68361,56523.33509,60852.27068
vrp-n81-c152-s2,81,152,42,46.25859,2,534.62259,582.40506,64256.34583,77965.60037
vrp-n56-c150-s2,56,150,29,46.7164,2,545.89292,543.60883,64603.71975,60848.86434
vrp-n74-c64-s2,74,64,36,18.126,3,532.1091,499.62072,63372.62654,46288.99023
vrp-n51-c128-s2,51,128,26,39.17735,2,511.68199,541.4661,58120.22189,52198.8809
vrp-n77-c131-s2,77,131,42,37.10807,2,525.74698,571.60242,64555.95986,64491.28439
vrp-n80-c96-s2,80,96,45,27.35957,2,518.04779,588.92208,60439.58126,67792.5104
vrp-n89-c134-s2,89,134,41,40.19959,3,533.99592,438.19923,63782.39243,39265.25094
vrp-n73-c88-s2,73,88,34,25.15757,3,515.3631,383.65552,57156.54531,17714.23139
vrp-n97-c113-s2,97,113,47,33.69963,3,504.73914,374.48225,58957.13441,29013.17958
vrp-n62-c93-s2,62,93,30,29.79119,3,479.74995,547.27928,51183.53251,58618.5712
vrp-n67-c158-s2,67,158,35,46.11386,2,538.01183,570.87019,63167.06792,85402.00721
vrp-n70-c109-s2,70,109,34,29.41101,3,544.39591,467.06734,66565.25933,56955.30219
vrp-n94-c127-s2,94,127,45,34.36805,3,546.05579,604.75275,66533.89238,63793.37435
vrp-n89-c143-s2,89,143,47,38.49874,2,534.65673,392.07823,64047.77221,25783.73923
vrp-n99-c101-s2,99,101,49,26.66285,3,503.84948,479.96256,59349.75187,49543.88509
vrp-n90-c69-s2,90,69,44,19.98617,3,503.26911,372.52928,56776.00513,25710.97736
vrp-n91-c110-s2,91,110,42,33.18064,3,535.52313,590.64079,61427.46541,71500.3488
vrp-n97-c137-s2,97,137,51,36.74837,2,505.39692,660.68613,58379.78935,60563.40919
vrp-n79-c149-s2,79,149,42,43.08175,2,546.65609,531.47077,67380.73848,49584.45044
vrp-n97-c120-s2,97,120,53,32.9198,2,523.60598,431.66265,60976.74539,40590.45335
vrp-n85-c72-s2,85,72,45,20.42414,2,535.50864,466.46319,61579.62774,47835.15807
vrp-n82-c64-s2,82,64,43,18.13478,2,520.23549,383.11989,61697.6621,21204.4023
vrp-n52-c106-s2,52,106,27,29.23515,2,550.18687,662.47135,67301.94629,65164.54322
vrp-n52-c83-s2,52,83,27,22.08141,2,532.98438,538.5517,63898.10539,63545.48792
vrp-n78-c139-s2,78,139,37,38.82176,3,519.55884,409.64896,59464.21639,37500.30345
vrp-n88-c142-s2,88,142,42,38.56282,3,519.00936,448.69982,59258.99862,44555.5869
vrp-n96-c65-s2,96,65,44,18.39675,3,526.05044,473.76987,62651.59198,46049.14311
vrp-n80-c62-s2,80,62,38,17.54977,3,524.36516,525.03882,62561.50557,72427.0214
vrp-n71-c86-s2,71,86,33,25.3023,3,487.25291,649.68553,53740.6104,55119.77411
vrp-n62-c162-s2,62,162,28,43.89409,3,481.83868,484.40335,50460.06307,51363.11193
vrp-n84-c153-s2,84,153,43,46.82261,2,504.19083,684.40066,56425.57179,57619.89672
vrp-n96-c127-s2,96,127,46,38.1546,3,512.91269,478.10509,62087.59644,40519.75716
vrp-n86-c75-s2,86,75,41,21.39916,3,529.79231,456.48216,65593.42578,31403.94383
vrp-n65-c99-s2,65,99,33,29.7766,2,518.49733,508.70426,57344.57148,54913.56004
vrp-n93-c158-s2,93,158,44,47.83041,3,568.15058,579.03338,71998.13401,91278.62989
vrp-n50-c80-s2,50,80,28,23.80308,2,538.54598,527.78624,63937.18243,55231.43354
vrp-n92-c108-s2,92,108,48,30.5848,2,512.93846,582.87261,58705.3494,55399.71869
vrp-n86-c89-s2,86,89,43,25.67189,2,508.2704,425.50969,57011.15873,33556.57577
vrp-n95-c150-s2,95,150,49,43.37719,2,550.40638,407.74672,65595.73628,20072.41718
vrp-n56-c126-s2,56,126,29,33.29429,2,516.01825,630.15014,57800.5669,58227.07939
vrp-n67-c122-s2,67,122,34,36.93929,2,546.90012,670.7862,64855.07126,67264.98766
vrp-n63-c86-s2,63,86,29,27.33752,3,523.18201,573.99356,61648.3021,41979.2091
vrp-n67-c169-s2,67,169,35,52.94158,2,520.8091,495.84389,60216.02374,54609.89404
vrp-n98-c71-s2,98,71,53,19.69087,2,504.88842,564.17072,56915.26704,60356.88147
vrp-n90-c132-s2,90,132,45,36.28889,2,524.46267,537.77467,61061.21101,54086.96079
vrp-n68-c68-s2,68,68,36,19.89849,2,493.91692,600.25726,53885.81785,58938.87394
vrp-n76-c105-s2,76,105,40,27.69145,2,515.09874,419.38224,60188.24583,29014.83813
vrp-n90-c66-s2,90,66,44,18.4744,3,523.26063,438.43288,59725.74925,37737.15096
vrp-n88-c118-s2,88,118,42,36.0214,3,518.11058,617.31871,60244.87795,64180.27657
vrp-n83-c71-s2,83,71,42,22.08537,2,519.57016,450.60272,64683.68075,37945.33357
vrp-n70-c139-s2,70,139,35,40.51742,2,490.52565,486.795,52457.85724,41111.26297
vrp-n93-c134-s2,93,134,44,39.38563,3,542.33184,621.31656,64800.10235,62774.03744
vrp-n62-c154-s2,62,154,32,40.40487,2,537.15808,511.7126,62224.21098,61499.90597
vrp-n73-c94-s2,73,94,35,25.45955,3,522.33446,385.93816,62796.68378,24509.97272
vrp-n68-c88-s2,68,88,35,23.54827,2,496.69276,420.59025,55248.72899,34937.01018
vrp-n56-c97-s2,56,97,29,27.04141,2,550.05438,542.27008,65882.32952,65488.42087
vrp-n62-c98-s2,62,98,31,27.25073,2,554.82803,706.02486,67148.89392,89609.5378
vrp-n76-c155-s2,76,155,36,46.8938,3,497.74606,440.78793,57716.07584,48036.19142
vrp-n60-c142-s2,60,142,28,40.6473,3,511.32837,576.41802,60302.65421,64039.75684
vrp-n65-c169-s2,65,169,32,45.81054,3,533.1121,529.52389,59724.82633,56494.7147
vrp-n96-c169-s2,96,169,46,48.17388,3,515.85191,496.17296,57752.85177,48373.52996
vrp-n98-c69-s2,98,69,52,18.70583,2,510.18392,494.54059,60424.84864,45407.20456
vrp-n64-c111-s2,64,111,32,31.59044,2,480.26475,618.78535,51026.60165,60502.3527
vrp-n55-c116-s2,55,116,28,33.57293,2,509.71485,424.41044,55826.78277,43532.71383
vrp-n59-c137-s2,59,137,29,41.11718,3,487.43684,345.87518,55746.28269,25361.15978
vrp-n76-c145-s2,76,145,42,37.96947,2,498.40821,498.55613,58711.84183,47103.39409
vrp-n78-c134-s2,78,134,41,38.82352,2,555.99939,437.2473,69397.34907,25835.20264
vrp-n93-c140-s2,93,140,48,44.53895,2,535.62281,564.14192,64229.09662,71721.459
vrp-n56-c130-s2,56,130,26,33.77754,3,523.07247,476.4712,63189.29319,62548.66553
vrp-n88-c127-s2,88,127,46,35.22632,2,525.92431,632.52847,61694.56948,77662.96841
vrp-n80-c97-s2,80,97,38,25.81128,3,513.57841,412.01599,58751.87186,33784.11116
vrp-n78-c114-s2,78,114,42,31.89195,2,570.37213,719.43845,69603.65418,96795.89103
vrp-n50-c125-s2,50,125,23,29.93739,3,539.52942,421.41976,62987.24033,26079.53147
vrp-n94-c169-s2,94,169,50,51.54771,2,504.81811,392.39673,59726.53604,20916.19781
vrp-n52-c153-s2,52,153,27,45.18379,2,520.35188,589.35955,63115.10354,86979.37831
vrp-n50-c96-s2,50,96,26,26.52239,2,509.28599,556.04215,57948.29604,62362.65721
vrp-n65-c67-s2,65,67,37,20.27875,2,529.85326,704.62217,62681.58883,92098.28006
vrp-n94-c96-s2,94,96,49,25.60355,2,505.83177,417.90386,59914.01853,30756.28016
vrp-n71-c83-s2,71,83,36,24.05921,2,525.94723,473.54375,59923.70823,34865.6959
vrp-n66-c149-s2,66,149,35,41.05008,2,563.4617,614.59307,67875.48389,71299.98452
vrp-n98-c141-s2,98,141,45,42.01218,3,505.93137,447.6986,59659.69454,53118.23827
vrp-n71-c128-s2,71,128,35,36.28167,3,481.82614,551.46219,52042.1844,69434.36118
vrp-n55-c113-s2,55,113,29,33.45088,2,527.16787,611.77106,62678.47754,66186.60936
vrp-n78-c164-s2,78,164,39,46.80864,2,511.83733,490.17029,56928.71687,50225.07267
vrp-n79-c92-s2,79,92,35,24.19647,3,538.27636,530.97664,61904.73377,58036.70078
vrp-n50-c105-s2,50,105,28,26.16102,2,530.48381,633.05097,61827.42559,67018.18659
vrp-n52-c98-s2,52,98,29,27.56975,2,503.50449,532.25726,56878.17033,53594.18999
vrp-n65-c151-s2,65,151,37,43.71101,2,511.02238,538.65052,58402.56669,58511.21425
vrp-n52-c89-s2,52,89,24,27.79551,3,489.6371,453.7958,56646.58046,38712.96424
vrp-n70-c105-s2,70,105,35,31.66602,2,505.8941,559.12873,57130.33853,62703.94109
vrp-n63-c93-s2,63,93,32,26.7211,2,520.58457,672.20634,62790.80007,74769.97211
vrp-n65-c137-s2,65,137,38,41.55645,2,488.45717,534.91498,54658.96141,63846.9002
vrp-n60-c142-s2,60,142,34,39.84807,2,565.68224,421.46068,67470.35456,17585.39785
vrp-n78-c77-s2,78,77,44,23.20013,2,516.49245,464.23172,58669.75697,37512.188
vrp-n72-c161-s2,72,161,38,48.08814,2,512.35818,554.40665,62991.95354,83935.69684
vrp-n65-c119-s2,65,119,33,32.87947,2,476.94801,365.3395,50962.62732,27179.52859
vrp-n85-c142-s2,85,142,46,43.37394,2,542.11487,420.09822,64497.49192,34209.81144
vrp-n72-c85-s2,72,85,34,23.57267,3,495.47835,489.73312,56461.5725,70193.35056
vrp-n93-c104-s2,93,104,43,31.30265,3,520.14182,406.1342,62681.06796,32570.03297
vrp-n69-c74-s2,69,74,35,21.63367,2,531.40234,415.84521,65573.67987,41037.4542
vrp-n99-c122-s2,99,122,47,35.08267,3,538.91073,409.75987,63599.91805,22479.92666
vrp-n69-c130-s2,69,130,31,38.48632,3,524.16325,570.92552,61205.29997,69021.22116
vrp-n82-c74-s2,82,74,39,19.76199,3,536.91486,519.68311,64690.17672,49842.91709
vrp-n97-c95-s2,97,95,44,25.49316,3,515.33573,417.2022,64618.02524,45663.206
vrp-n96-c101-s2,96,101,48,29.34798,2,550.677,533.95731,68202.31244,67352.18803
vrp-n63-c81-s2,63,81,30,21.55493,3,492.74806,587.58279,55818.39014,46246.47677
vrp-n74-c161-s2,74,161,38,47.16701,2,512.10012,400.24044,58245.38166,32809.89002
vrp-n81-c117-s2,81,117,42,34.79659,2,486.02782,385.39553,57589.66955,25435.56667
vrp-n68-c134-s2,68,134,34,38.07238,2,516.40349,456.36796,61899.75426,20176.3608
vrp-n64-c87-s2,64,87,30,26.79683,3,497.7513,667.65022,60866.75783,84720.99994
vrp-n55-c113-s2,55,113,26,32.20494,3,550.11978,466.53725,66599.14371,46132.32398
